DATE,HT_TRENDLINE,ADOSC,HT_DCPHASE,MAMA,T3
2017-10-04,131.8853,-101.1065,248.9201,122.6737,132.7451
2017-10-03,131.6974,-123.5576,248.8452,122.5674,132.6326
2017-10-02,131.4724,-150.9807,244.4707,122.4600,132.5465
2017-09-29,131.1896,-184.4637,233.2059,122.3515,132.5100
2017-09-28,130.8592,-225.3193,228.1956,122.1985,132.5535
2017-09-27,130.5826,-275.1174,221.3238,122.1182,132.7153
2017-09-26,130.2088,-335.7089,214.5576,122.0370,132.8090
2017-09-25,129.8079,-409.2195,207.8659,121.9390,132.8316
2017-09-22,129.4099,-497.9743,201.5603,121.8474,132.8043
2017-09-21,129.0066,-604.2698,197.3579,121.7449,132.7071
2017-09-20,128.6601,-729.8208,192.3035,121.6413,132.5558
2017-09-19,128.4234,-874.5411,187.2984,121.5341,132.3456
2017-09-18,128.2252,-1033.9592,177.7245,121.4259,132.0775
2017-09-15,128.0757,-1193.8792,175.7713,121.3166,131.7495
2017-09-14,127.9000,-1319.4882,174.0012,121.2061,131.3633
2017-09-13,127.6995,-1333.3130,168.1457,121.0946,130.9268
2017-09-12,127.4920,-1070.8150,162.4313,120.9819,130.4564
2017-09-11,127.2947,-191.1944,156.3324,120.8489,129.9796
2017-09-08,127.1405,-163.8565,148.0290,120.7413,129.5391
2017-09-07,126.9920,-60.6178,138.2897,120.6230,129.0933
2017-09-06,126.8675,-57.6749,126.8742,120.5045,128.6695
2017-09-05,126.7005,285.3354,129.5125,120.4124,128.2483
2017-09-01,126.5980,348.8747,131.3121,120.3236,127.7695
2017-08-31,126.5255,426.6651,125.7241,120.2269,127.2413
2017-08-30,126.5021,522.0051,119.2427,120.1292,126.7006
2017-08-29,126.5480,639.0573,96.4972,120.0305,126.1748
2017-08-28,126.5671,783.1720,74.4653,119.9308,125.6967
2017-08-25,126.5380,961.4143,58.7010,119.8301,125.3002
2017-08-24,126.5417,1183.4700,38.8672,119.7284,125.0130
2017-08-23,126.5470,1463.2795,32.3683,119.6448,124.8414
2017-08-22,126.5902,1510.1962,22.1157,119.5746,124.7460
2017-08-21,126.6176,1837.6156,16.8772,119.5097,124.7044
2017-08-18,126.6509,2229.6152,11.2706,119.4441,124.7174
2017-08-17,126.7008,2692.3663,5.4295,119.3779,124.7994
2017-08-16,126.7793,3225.2320,-0.5327,119.3145,124.9610
2017-08-15,126.8851,3811.0744,-6.7940,119.2505,125.2028
2017-08-14,127.0216,4396.2282,-17.9482,119.1869,125.5257
2017-08-11,127.1599,4849.6645,-29.7118,119.1267,125.9144
2017-08-10,127.2879,5654.2502,309.5109,119.0769,126.3319
2017-08-09,127.4128,6364.5151,294.7673,119.0292,126.7236
2017-08-08,127.5263,6686.3815,286.9093,118.9876,127.0512
2017-08-07,127.5644,7297.8591,269.1596,118.9385,127.2844
2017-08-04,127.5610,8784.7245,251.3408,118.8666,127.4376
2017-08-03,127.5669,10467.1233,233.1508,118.7939,127.5474
2017-08-02,127.5871,12253.6263,211.4291,118.7120,127.6029
2017-08-01,127.6834,13897.6056,179.3739,118.6313,127.6045
2017-07-31,127.8474,14307.5314,167.4015,118.5529,127.5318
2017-07-28,128.1164,11791.0100,134.3910,118.4687,127.3763
2017-07-27,128.5151,3019.2885,107.8630,118.3830,127.1637
2017-07-26,128.8740,2407.9905,89.0994,118.2560,126.9419
2017-07-25,129.2539,378.5975,73.7675,118.1511,126.8143
2017-07-24,129.5926,1322.6151,59.6198,118.0266,126.7619
2017-07-21,130.0281,1562.9659,47.3054,117.9243,126.8342
2017-07-20,130.4732,1803.1643,35.4429,117.8188,127.0031
2017-07-19,130.9179,1989.6128,23.6500,117.7122,127.2999
2017-07-18,131.3438,2003.2394,7.0650,117.6046,127.7505
2017-07-17,131.6162,1591.3848,-5.5916,117.4959,128.3751
2017-07-14,131.9170,230.9880,-17.7804,117.3867,129.1816
2017-07-13,132.2501,276.4651,-24.4076,117.2851,130.1536
2017-07-12,132.6306,326.1947,-36.0907,117.1971,131.2354
2017-07-11,132.9205,375.2682,309.4853,117.1082,132.3523
2017-07-10,133.2461,411.8328,293.2083,117.0183,133.4480
2017-07-07,133.5772,409.6943,268.6377,116.9276,134.4521
2017-07-05,133.8945,313.4239,242.7450,116.8360,135.2852
2017-07-03,134.1033,8.4463,201.1005,116.7412,135.8721
2017-06-30,133.9135,116.6243,191.6646,116.6295,136.1652
2017-06-29,133.5509,355.1428,185.8615,116.5166,136.1747
2017-06-28,133.0761,859.2674,184.2532,116.3230,135.9532
2017-06-27,132.4709,1132.9570,194.5616,116.1126,135.7045
2017-06-26,131.8710,1550.2079,200.1930,115.8964,135.4699
2017-06-23,131.2447,762.3868,198.4202,115.7040,135.2472
